images,seg,bboxes
20181108103155_camera_frontcenter_000137591.png,20181108103155_label_frontcenter_000137591.png,20181108103155_label3D_frontcenter_000137591.txt
20181108103155_camera_frontcenter_000137821.png,20181108103155_label_frontcenter_000137821.png,20181108103155_label3D_frontcenter_000137821.txt
20181108103155_camera_frontcenter_000138164.png,20181108103155_label_frontcenter_000138164.png,20181108103155_label3D_frontcenter_000138164.txt
20181108103155_camera_frontcenter_000138238.png,20181108103155_label_frontcenter_000138238.png,20181108103155_label3D_frontcenter_000138238.txt
20181108103155_camera_frontcenter_000138280.png,20181108103155_label_frontcenter_000138280.png,20181108103155_label3D_frontcenter_000138280.txt
20181108103155_camera_frontcenter_000138299.png,20181108103155_label_frontcenter_000138299.png,20181108103155_label3D_frontcenter_000138299.txt
20181108103155_camera_frontcenter_000138304.png,20181108103155_label_frontcenter_000138304.png,20181108103155_label3D_frontcenter_000138304.txt
20181108103155_camera_frontcenter_000138443.png,20181108103155_label_frontcenter_000138443.png,20181108103155_label3D_frontcenter_000138443.txt
20181108103155_camera_frontcenter_000138680.png,20181108103155_label_frontcenter_000138680.png,20181108103155_label3D_frontcenter_000138680.txt
20181108103155_camera_frontcenter_000138804.png,20181108103155_label_frontcenter_000138804.png,20181108103155_label3D_frontcenter_000138804.txt
20181108103155_camera_frontcenter_000138810.png,20181108103155_label_frontcenter_000138810.png,20181108103155_label3D_frontcenter_000138810.txt
20181108103155_camera_frontcenter_000138941.png,20181108103155_label_frontcenter_000138941.png,20181108103155_label3D_frontcenter_000138941.txt
20181108103155_camera_frontcenter_000139089.png,20181108103155_label_frontcenter_000139089.png,20181108103155_label3D_frontcenter_000139089.txt
20181108103155_camera_frontcenter_000139137.png,20181108103155_label_frontcenter_000139137.png,20181108103155_label3D_frontcenter_000139137.txt
20181108103155_camera_frontcenter_000139177.png,20181108103155_label_frontcenter_000139177.png,20181108103155_label3D_frontcenter_000139177.txt
20181108103155_camera_frontcenter_000139281.png,20181108103155_label_frontcenter_000139281.png,20181108103155_label3D_frontcenter_000139281.txt
20181108103155_camera_frontcenter_000139422.png,20181108103155_label_frontcenter_000139422.png,20181108103155_label3D_frontcenter_000139422.txt
20181108103155_camera_frontcenter_000139435.png,20181108103155_label_frontcenter_000139435.png,20181108103155_label3D_frontcenter_000139435.txt
20181108103155_camera_frontcenter_000139617.png,20181108103155_label_frontcenter_000139617.png,20181108103155_label3D_frontcenter_000139617.txt
20181108103155_camera_frontcenter_000139755.png,20181108103155_label_frontcenter_000139755.png,20181108103155_label3D_frontcenter_000139755.txt
20181108103155_camera_frontcenter_000139769.png,20181108103155_label_frontcenter_000139769.png,20181108103155_label3D_frontcenter_000139769.txt
20181108103155_camera_frontcenter_000139858.png,20181108103155_label_frontcenter_000139858.png,20181108103155_label3D_frontcenter_000139858.txt
20181108103155_camera_frontcenter_000139987.png,20181108103155_label_frontcenter_000139987.png,20181108103155_label3D_frontcenter_000139987.txt
20181108103155_camera_frontcenter_000140017.png,20181108103155_label_frontcenter_000140017.png,20181108103155_label3D_frontcenter_000140017.txt
20181108103155_camera_frontcenter_000140093.png,20181108103155_label_frontcenter_000140093.png,20181108103155_label3D_frontcenter_000140093.txt
20181108103155_camera_frontcenter_000140138.png,20181108103155_label_frontcenter_000140138.png,20181108103155_label3D_frontcenter_000140138.txt
20181108103155_camera_frontcenter_000140142.png,20181108103155_label_frontcenter_000140142.png,20181108103155_label3D_frontcenter_000140142.txt
20181108103155_camera_frontcenter_000140153.png,20181108103155_label_frontcenter_000140153.png,20181108103155_label3D_frontcenter_000140153.txt
20181108103155_camera_frontcenter_000140180.png,20181108103155_label_frontcenter_000140180.png,20181108103155_label3D_frontcenter_000140180.txt
20181108103155_camera_frontcenter_000140242.png,20181108103155_label_frontcenter_000140242.png,20181108103155_label3D_frontcenter_000140242.txt
20181108103155_camera_frontcenter_000140244.png,20181108103155_label_frontcenter_000140244.png,20181108103155_label3D_frontcenter_000140244.txt
20181108103155_camera_frontcenter_000140246.png,20181108103155_label_frontcenter_000140246.png,20181108103155_label3D_frontcenter_000140246.txt
20181108103155_camera_frontcenter_000140495.png,20181108103155_label_frontcenter_000140495.png,20181108103155_label3D_frontcenter_000140495.txt
20181108103155_camera_frontcenter_000140556.png,20181108103155_label_frontcenter_000140556.png,20181108103155_label3D_frontcenter_000140556.txt
20181108103155_camera_frontcenter_000140669.png,20181108103155_label_frontcenter_000140669.png,20181108103155_label3D_frontcenter_000140669.txt
20181108103155_camera_frontcenter_000140811.png,20181108103155_label_frontcenter_000140811.png,20181108103155_label3D_frontcenter_000140811.txt
20181108103155_camera_frontcenter_000141669.png,20181108103155_label_frontcenter_000141669.png,20181108103155_label3D_frontcenter_000141669.txt
20181108103155_camera_frontcenter_000141707.png,20181108103155_label_frontcenter_000141707.png,20181108103155_label3D_frontcenter_000141707.txt
20181108103155_camera_frontcenter_000143030.png,20181108103155_label_frontcenter_000143030.png,20181108103155_label3D_frontcenter_000143030.txt
20181108103155_camera_frontcenter_000143066.png,20181108103155_label_frontcenter_000143066.png,20181108103155_label3D_frontcenter_000143066.txt
20181108103155_camera_frontcenter_000144249.png,20181108103155_label_frontcenter_000144249.png,20181108103155_label3D_frontcenter_000144249.txt
20181108103155_camera_frontcenter_000144294.png,20181108103155_label_frontcenter_000144294.png,20181108103155_label3D_frontcenter_000144294.txt
20181108103155_camera_frontcenter_000144357.png,20181108103155_label_frontcenter_000144357.png,20181108103155_label3D_frontcenter_000144357.txt
20181108103155_camera_frontcenter_000144365.png,20181108103155_label_frontcenter_000144365.png,20181108103155_label3D_frontcenter_000144365.txt
20181108103155_camera_frontcenter_000147024.png,20181108103155_label_frontcenter_000147024.png,20181108103155_label3D_frontcenter_000147024.txt
20181108103155_camera_frontcenter_000148475.png,20181108103155_label_frontcenter_000148475.png,20181108103155_label3D_frontcenter_000148475.txt
20181108103155_camera_frontcenter_000148819.png,20181108103155_label_frontcenter_000148819.png,20181108103155_label3D_frontcenter_000148819.txt
20181108103155_camera_frontcenter_000149662.png,20181108103155_label_frontcenter_000149662.png,20181108103155_label3D_frontcenter_000149662.txt
20181108103155_camera_frontcenter_000149681.png,20181108103155_label_frontcenter_000149681.png,20181108103155_label3D_frontcenter_000149681.txt
20181108103155_camera_frontcenter_000149719.png,20181108103155_label_frontcenter_000149719.png,20181108103155_label3D_frontcenter_000149719.txt
20181108103155_camera_frontcenter_000149775.png,20181108103155_label_frontcenter_000149775.png,20181108103155_label3D_frontcenter_000149775.txt
20181108103155_camera_frontcenter_000149806.png,20181108103155_label_frontcenter_000149806.png,20181108103155_label3D_frontcenter_000149806.txt
20181108103155_camera_frontcenter_000149956.png,20181108103155_label_frontcenter_000149956.png,20181108103155_label3D_frontcenter_000149956.txt
20181108103155_camera_frontcenter_000149958.png,20181108103155_label_frontcenter_000149958.png,20181108103155_label3D_frontcenter_000149958.txt
20181108103155_camera_frontcenter_000149980.png,20181108103155_label_frontcenter_000149980.png,20181108103155_label3D_frontcenter_000149980.txt
20181108103155_camera_frontcenter_000153273.png,20181108103155_label_frontcenter_000153273.png,20181108103155_label3D_frontcenter_000153273.txt
20181108103155_camera_frontcenter_000153304.png,20181108103155_label_frontcenter_000153304.png,20181108103155_label3D_frontcenter_000153304.txt
20181108103155_camera_frontcenter_000153310.png,20181108103155_label_frontcenter_000153310.png,20181108103155_label3D_frontcenter_000153310.txt
20181108103155_camera_frontcenter_000153374.png,20181108103155_label_frontcenter_000153374.png,20181108103155_label3D_frontcenter_000153374.txt
20181108103155_camera_frontcenter_000153495.png,20181108103155_label_frontcenter_000153495.png,20181108103155_label3D_frontcenter_000153495.txt
20181108103155_camera_frontcenter_000155518.png,20181108103155_label_frontcenter_000155518.png,20181108103155_label3D_frontcenter_000155518.txt
20181108103155_camera_frontcenter_000155772.png,20181108103155_label_frontcenter_000155772.png,20181108103155_label3D_frontcenter_000155772.txt
20181108103155_camera_frontcenter_000158391.png,20181108103155_label_frontcenter_000158391.png,20181108103155_label3D_frontcenter_000158391.txt
20181108103155_camera_frontcenter_000158443.png,20181108103155_label_frontcenter_000158443.png,20181108103155_label3D_frontcenter_000158443.txt
20181108103155_camera_frontcenter_000158476.png,20181108103155_label_frontcenter_000158476.png,20181108103155_label3D_frontcenter_000158476.txt
20181108103155_camera_frontcenter_000158507.png,20181108103155_label_frontcenter_000158507.png,20181108103155_label3D_frontcenter_000158507.txt
20181108103155_camera_frontcenter_000158746.png,20181108103155_label_frontcenter_000158746.png,20181108103155_label3D_frontcenter_000158746.txt
20181108103155_camera_frontcenter_000158815.png,20181108103155_label_frontcenter_000158815.png,20181108103155_label3D_frontcenter_000158815.txt
20181108103155_camera_frontcenter_000159656.png,20181108103155_label_frontcenter_000159656.png,20181108103155_label3D_frontcenter_000159656.txt
20181108103155_camera_frontcenter_000159899.png,20181108103155_label_frontcenter_000159899.png,20181108103155_label3D_frontcenter_000159899.txt
20181108103155_camera_frontcenter_000160251.png,20181108103155_label_frontcenter_000160251.png,20181108103155_label3D_frontcenter_000160251.txt
20181108103155_camera_frontcenter_000160349.png,20181108103155_label_frontcenter_000160349.png,20181108103155_label3D_frontcenter_000160349.txt
20181108103155_camera_frontcenter_000164906.png,20181108103155_label_frontcenter_000164906.png,20181108103155_label3D_frontcenter_000164906.txt
20181108103155_camera_frontcenter_000164914.png,20181108103155_label_frontcenter_000164914.png,20181108103155_label3D_frontcenter_000164914.txt
20181108103155_camera_frontcenter_000166019.png,20181108103155_label_frontcenter_000166019.png,20181108103155_label3D_frontcenter_000166019.txt
20181108103155_camera_frontcenter_000166028.png,20181108103155_label_frontcenter_000166028.png,20181108103155_label3D_frontcenter_000166028.txt
20181108103155_camera_frontcenter_000174635.png,20181108103155_label_frontcenter_000174635.png,20181108103155_label3D_frontcenter_000174635.txt
20181108103155_camera_frontcenter_000175107.png,20181108103155_label_frontcenter_000175107.png,20181108103155_label3D_frontcenter_000175107.txt
20181108103155_camera_frontcenter_000175579.png,20181108103155_label_frontcenter_000175579.png,20181108103155_label3D_frontcenter_000175579.txt
20181108103155_camera_frontcenter_000176217.png,20181108103155_label_frontcenter_000176217.png,20181108103155_label3D_frontcenter_000176217.txt
20181108103155_camera_frontcenter_000176224.png,20181108103155_label_frontcenter_000176224.png,20181108103155_label3D_frontcenter_000176224.txt
20181108103155_camera_frontcenter_000176401.png,20181108103155_label_frontcenter_000176401.png,20181108103155_label3D_frontcenter_000176401.txt
20181108103155_camera_frontcenter_000176588.png,20181108103155_label_frontcenter_000176588.png,20181108103155_label3D_frontcenter_000176588.txt
20181108103155_camera_frontcenter_000176602.png,20181108103155_label_frontcenter_000176602.png,20181108103155_label3D_frontcenter_000176602.txt
20181108103155_camera_frontcenter_000176645.png,20181108103155_label_frontcenter_000176645.png,20181108103155_label3D_frontcenter_000176645.txt
20181108103155_camera_frontcenter_000176747.png,20181108103155_label_frontcenter_000176747.png,20181108103155_label3D_frontcenter_000176747.txt
20181108103155_camera_frontcenter_000176767.png,20181108103155_label_frontcenter_000176767.png,20181108103155_label3D_frontcenter_000176767.txt
20181108103155_camera_frontcenter_000176870.png,20181108103155_label_frontcenter_000176870.png,20181108103155_label3D_frontcenter_000176870.txt
20181108103155_camera_frontcenter_000177303.png,20181108103155_label_frontcenter_000177303.png,20181108103155_label3D_frontcenter_000177303.txt
20181108103155_camera_frontcenter_000177450.png,20181108103155_label_frontcenter_000177450.png,20181108103155_label3D_frontcenter_000177450.txt
20181108103155_camera_frontcenter_000177506.png,20181108103155_label_frontcenter_000177506.png,20181108103155_label3D_frontcenter_000177506.txt
20181108103155_camera_frontcenter_000177683.png,20181108103155_label_frontcenter_000177683.png,20181108103155_label3D_frontcenter_000177683.txt
20181108103155_camera_frontcenter_000177711.png,20181108103155_label_frontcenter_000177711.png,20181108103155_label3D_frontcenter_000177711.txt
20181108103155_camera_frontcenter_000177718.png,20181108103155_label_frontcenter_000177718.png,20181108103155_label3D_frontcenter_000177718.txt
20181108103155_camera_frontcenter_000177762.png,20181108103155_label_frontcenter_000177762.png,20181108103155_label3D_frontcenter_000177762.txt
